StudentID,department,gender,address,admission_status,aboriginal,child_of_new_residents,family_children_ranking,parent_avg_income_per_month,on_campus_accommodation,main_source_of_living_expenses,student_loan,tuition_waiver,father_live_or_not,father_occupations,father_education,mother_live_or_not,mother_occupations,mother_education,num_required_credits,num_elective_credits,sick_leave,personal_leave,learning_status,target_group
7343,Computer Science,Female,Urban,Not Admitted,1,0,3,3100,0,Family Support,0,0,1,Lawyer,Master,1,Teacher,Bachelor,55,8,2,0,0,Group 2
2154,Business Administration,Female,Rural,Admitted,1,1,5,3415,0,Family Support,1,0,0,Doctor,Master,1,Engineer,Master,117,27,1,3,0,Group 3
9695,Biology,Female,Rural,Admitted,1,0,3,4383,0,Family Support,0,1,1,Teacher,Master,0,Businesswoman,Master,45,17,2,2,0,Group 3
3706,Business Administration,Female,Urban,Admitted,1,0,4,5433,1,Family Support,0,1,1,Teacher,High School,1,Librarian,High School,59,12,0,3,0,Group 3
1286,Biology,Female,Urban,Admitted,1,1,4,4043,1,Family Support,1,0,0,Pilot,Master,1,Businesswoman,High School,59,8,4,3,1,Group 1
9933,Psychology,Female,Rural,Admitted,1,1,1,4746,0,Scholarship,0,1,1,Artist,Master,1,Teacher,Master,65,8,2,1,1,Group 2
3828,Computer Science,Male,Urban,Admitted,1,1,5,7491,1,Family Support,1,0,0,Doctor,High School,0,Police Officer,Master,78,8,1,2,1,Group 3
5570,Psychology,Female,Urban,Admitted,1,1,3,7443,1,Scholarship,0,1,0,Businessman,Master,1,Engineer,High School,50,13,4,4,1,Group 3
5244,Engineering,Male,Rural,Not Admitted,1,0,3,4288,1,Family Support,1,0,1,Lawyer,High School,1,Librarian,Master,50,25,4,1,1,Group 2
4294,Business Administration,Male,Urban,Not Admitted,0,1,2,7860,0,Family Support,0,1,0,Doctor,High School,0,Police Officer,Bachelor,70,21,3,1,0,Group 1
6971,Engineering,Female,Urban,Not Admitted,0,0,1,7139,0,Family Support,0,0,1,Teacher,Master,0,Doctor,Bachelor,81,23,2,3,1,Group 2
9333,Business Administration,Female,Rural,Admitted,1,1,4,7170,0,Family Support,0,0,0,Doctor,Master,1,Police Officer,Master,86,25,1,2,1,Group 1
4500,Psychology,Male,Urban,Not Admitted,1,0,2,7148,1,Scholarship,0,0,0,Lawyer,Master,1,Businesswoman,Master,68,3,1,3,0,Group 2
5904,Biology,Male,Rural,Admitted,1,1,4,6954,1,Scholarship,0,1,1,Teacher,High School,0,Businesswoman,High School,98,10,3,0,1,Group 1
5912,Biology,Female,Rural,Admitted,1,1,4,3037,0,Scholarship,0,0,0,Police Officer,Bachelor,1,Nurse,Master,31,29,2,0,1,Group 3
3714,Business Administration,Male,Urban,Admitted,0,1,3,3765,1,Scholarship,0,1,1,Lawyer,High School,0,Teacher,Master,71,11,4,4,1,Group 3
5281,Biology,Male,Urban,Not Admitted,0,0,4,6877,1,Family Support,0,1,1,Teacher,Bachelor,1,Artist,Bachelor,51,4,2,2,0,Group 2
4263,Psychology,Male,Rural,Not Admitted,1,0,5,5464,0,Scholarship,0,0,1,Chef,Bachelor,0,Engineer,Master,84,28,3,3,1,Group 1
3005,Biology,Male,Rural,Admitted,0,1,4,7806,1,Scholarship,0,0,1,Chef,Master,0,Teacher,Master,93,15,0,3,1,Group 3
1775,Psychology,Female,Urban,Admitted,1,0,5,7843,1,Scholarship,0,1,1,Teacher,High School,0,Police Officer,Bachelor,56,14,2,3,0,Group 3
5542,Engineering,Female,Rural,Not Admitted,0,1,4,5891,1,Family Support,0,1,1,Lawyer,High School,0,Nurse,Master,100,7,0,1,1,Group 3
2316,Psychology,Male,Urban,Not Admitted,1,0,2,3115,0,Scholarship,1,1,0,Pilot,High School,1,Librarian,High School,48,9,0,0,0,Group 3
5073,Computer Science,Male,Rural,Not Admitted,0,1,3,3278,0,Family Support,1,1,0,Teacher,High School,1,Artist,Master,67,14,0,2,0,Group 3
9368,Computer Science,Male,Rural,Not Admitted,0,1,2,3453,1,Scholarship,0,0,0,Chef,Bachelor,0,Pilot,High School,69,27,2,4,0,Group 1
6252,Computer Science,Female,Rural,Not Admitted,0,0,3,6213,1,Scholarship,0,1,1,Pilot,Master,1,Teacher,Bachelor,94,13,2,1,0,Group 1
4392,Business Administration,Female,Urban,Not Admitted,1,0,2,7703,1,Scholarship,1,0,0,Businessman,Bachelor,0,Police Officer,Bachelor,36,0,1,4,1,Group 3
8315,Business Administration,Male,Rural,Not Admitted,0,0,1,7464,1,Scholarship,0,0,0,Businessman,Bachelor,1,Pilot,Bachelor,50,7,1,3,0,Group 1
3951,Business Administration,Male,Rural,Admitted,1,1,4,7465,1,Family Support,0,1,0,Police Officer,Bachelor,1,Police Officer,Master,58,8,4,1,1,Group 1
7140,Psychology,Male,Rural,Admitted,0,0,4,3300,1,Family Support,0,1,1,Chef,High School,1,Librarian,Bachelor,67,27,0,3,0,Group 2
1342,Business Administration,Female,Rural,Not Admitted,0,0,1,3716,1,Family Support,1,1,1,Teacher,Bachelor,1,Businesswoman,Master,42,12,1,3,1,Group 1
9878,Engineering,Male,Urban,Not Admitted,1,0,1,4375,1,Scholarship,0,1,1,Teacher,High School,0,Artist,High School,40,24,3,0,1,Group 2
5265,Computer Science,Male,Rural,Admitted,1,0,5,3194,0,Scholarship,1,1,1,Police Officer,High School,1,Doctor,Master,70,20,1,4,0,Group 2
1572,Psychology,Male,Urban,Not Admitted,1,0,2,4328,0,Family Support,0,1,0,Teacher,High School,0,Teacher,Master,83,19,4,3,0,Group 3
5680,Computer Science,Male,Rural,Admitted,0,1,4,7353,1,Scholarship,1,0,0,Lawyer,High School,1,Artist,Master,67,8,3,2,0,Group 2
8541,Business Administration,Male,Rural,Admitted,1,1,5,4979,1,Family Support,1,0,0,Pilot,Bachelor,1,Pilot,Bachelor,69,12,4,3,0,Group 2
9948,Psychology,Female,Urban,Not Admitted,1,0,4,4557,1,Scholarship,0,1,0,Pilot,Bachelor,1,Teacher,Master,64,26,3,4,1,Group 1
6533,Biology,Female,Urban,Admitted,1,1,1,6124,0,Family Support,1,1,1,Doctor,High School,0,Engineer,Master,80,0,3,4,1,Group 3
5475,Engineering,Female,Rural,Not Admitted,0,0,5,7882,1,Family Support,1,1,0,Doctor,Master,1,Artist,Bachelor,117,21,3,2,0,Group 1
3185,Business Administration,Male,Rural,Not Admitted,1,0,5,3528,1,Family Support,0,1,0,Lawyer,High School,1,Police Officer,High School,85,9,4,2,0,Group 3
8517,Business Administration,Female,Rural,Admitted,1,1,5,3497,1,Scholarship,1,1,0,Artist,Bachelor,0,Teacher,High School,67,14,1,0,1,Group 2
8584,Engineering,Male,Urban,Admitted,0,1,2,4810,0,Scholarship,0,0,1,Businessman,High School,0,Police Officer,Master,63,21,1,4,0,Group 1
7229,Engineering,Female,Rural,Admitted,1,1,5,5845,0,Scholarship,0,0,0,Pilot,Bachelor,1,Teacher,High School,68,18,1,0,1,Group 3
6224,Biology,Female,Urban,Not Admitted,0,1,4,5125,1,Scholarship,1,0,0,Teacher,Bachelor,0,Doctor,High School,58,13,0,2,0,Group 2
5606,Business Administration,Male,Rural,Not Admitted,1,1,2,3319,1,Family Support,1,1,1,Engineer,Master,1,Teacher,Master,53,11,4,2,1,Group 3
6983,Business Administration,Male,Urban,Not Admitted,1,1,4,6363,1,Scholarship,1,1,0,Doctor,Bachelor,0,Nurse,High School,119,15,2,1,0,Group 3
4669,Computer Science,Male,Urban,Not Admitted,1,1,5,5569,0,Family Support,1,1,0,Engineer,High School,1,Artist,High School,52,20,3,3,0,Group 3
8466,Psychology,Female,Urban,Not Admitted,1,0,5,6386,0,Scholarship,0,0,1,Doctor,Bachelor,0,Police Officer,Bachelor,73,24,1,0,0,Group 2
5166,Psychology,Male,Rural,Not Admitted,0,0,4,7709,1,Family Support,0,1,0,Businessman,High School,1,Doctor,Bachelor,31,25,2,1,1,Group 1
6878,Computer Science,Female,Rural,Not Admitted,0,0,3,7725,1,Family Support,0,1,1,Pilot,Master,1,Police Officer,Master,78,24,1,1,1,Group 3
9342,Psychology,Female,Urban,Admitted,0,1,5,5716,0,Scholarship,1,0,0,Police Officer,Master,0,Police Officer,Bachelor,99,26,4,1,0,Group 1
8225,Engineering,Female,Urban,Not Admitted,0,0,5,6338,0,Scholarship,1,1,0,Police Officer,Bachelor,0,Pilot,Master,87,6,2,2,1,Group 1
3511,Psychology,Male,Urban,Admitted,0,0,2,3244,0,Family Support,1,0,0,Pilot,Master,1,Artist,High School,113,28,2,1,0,Group 1
3851,Psychology,Male,Rural,Admitted,0,0,4,5719,1,Family Support,1,0,0,Doctor,Bachelor,1,Librarian,High School,63,29,2,3,0,Group 2
8524,Computer Science,Male,Rural,Not Admitted,1,0,5,3869,0,Scholarship,0,1,0,Chef,Master,0,Doctor,Bachelor,101,20,3,1,1,Group 2
2196,Biology,Female,Rural,Admitted,1,1,4,4459,0,Family Support,1,1,1,Artist,Bachelor,0,Librarian,Bachelor,48,22,1,4,0,Group 1
8960,Psychology,Female,Urban,Admitted,1,0,2,7109,0,Family Support,0,1,0,Lawyer,Bachelor,1,Businesswoman,High School,96,9,1,1,0,Group 3
5367,Psychology,Male,Rural,Admitted,0,0,4,3670,1,Family Support,0,0,0,Doctor,High School,1,Doctor,High School,72,28,0,2,0,Group 3
2457,Biology,Female,Rural,Not Admitted,1,0,4,7736,1,Scholarship,1,0,0,Police Officer,Bachelor,1,Doctor,High School,72,1,1,2,1,Group 2
5399,Computer Science,Female,Rural,Admitted,0,0,2,3685,1,Scholarship,1,0,1,Lawyer,High School,1,Artist,High School,81,10,3,4,0,Group 3
8612,Biology,Female,Urban,Not Admitted,0,0,5,4974,0,Scholarship,0,1,0,Engineer,Bachelor,1,Artist,High School,31,7,2,4,0,Group 2
1804,Computer Science,Male,Rural,Not Admitted,1,1,4,4011,0,Family Support,1,0,0,Businessman,Bachelor,0,Engineer,Master,117,6,4,4,1,Group 2
7021,Engineering,Female,Rural,Not Admitted,1,0,3,4384,1,Family Support,1,1,0,Lawyer,Bachelor,0,Teacher,High School,112,23,4,2,1,Group 3
5972,Computer Science,Female,Rural,Admitted,0,0,5,7138,0,Scholarship,1,0,0,Pilot,Master,1,Doctor,Bachelor,46,17,0,3,1,Group 2
3166,Engineering,Male,Rural,Admitted,0,0,2,3910,1,Scholarship,1,0,0,Pilot,Master,1,Artist,High School,109,5,0,1,0,Group 2
9087,Engineering,Male,Rural,Not Admitted,0,0,1,4317,0,Scholarship,0,0,0,Artist,Bachelor,0,Engineer,Bachelor,47,27,2,4,0,Group 3
9100,Computer Science,Male,Urban,Not Admitted,1,0,3,6126,1,Family Support,1,1,0,Chef,Master,1,Nurse,Master,82,11,3,1,1,Group 2
7087,Business Administration,Male,Urban,Not Admitted,0,0,5,3566,1,Scholarship,0,1,0,Pilot,Bachelor,1,Nurse,Bachelor,112,28,2,1,0,Group 3
6766,Computer Science,Male,Urban,Admitted,0,1,2,6917,1,Scholarship,0,0,0,Artist,High School,1,Engineer,Master,70,1,3,0,0,Group 2
7234,Psychology,Male,Urban,Admitted,1,0,3,4465,0,Family Support,1,1,0,Police Officer,High School,1,Pilot,Master,82,15,0,1,1,Group 2
9371,Psychology,Female,Rural,Admitted,0,0,5,7202,1,Family Support,1,1,1,Doctor,Bachelor,1,Businesswoman,Master,72,23,3,0,0,Group 3
8182,Business Administration,Female,Rural,Admitted,1,1,1,4207,1,Family Support,1,1,1,Businessman,High School,0,Police Officer,High School,66,17,2,2,0,Group 2
1886,Engineering,Female,Urban,Admitted,0,1,5,6570,0,Scholarship,1,0,1,Police Officer,High School,1,Teacher,High School,60,0,2,1,0,Group 3
4051,Business Administration,Female,Urban,Admitted,1,0,1,5465,0,Family Support,1,0,1,Pilot,Master,0,Businesswoman,High School,49,9,1,3,0,Group 1
6102,Psychology,Male,Urban,Admitted,0,0,1,7144,0,Scholarship,0,1,0,Lawyer,High School,1,Nurse,High School,81,8,3,1,0,Group 1
2888,Business Administration,Female,Rural,Not Admitted,1,1,4,7348,0,Family Support,1,0,1,Engineer,Bachelor,0,Teacher,Master,71,5,0,3,1,Group 2
7296,Computer Science,Male,Rural,Admitted,0,0,2,6926,1,Family Support,0,1,1,Teacher,Master,0,Teacher,High School,100,5,4,2,1,Group 2
2780,Business Administration,Male,Rural,Not Admitted,0,1,4,6140,1,Scholarship,1,0,1,Artist,Bachelor,1,Nurse,Master,106,26,1,4,0,Group 1
5983,Engineering,Female,Urban,Admitted,1,0,1,6513,1,Scholarship,0,1,0,Businessman,Bachelor,1,Doctor,Bachelor,80,21,0,2,1,Group 3
7965,Computer Science,Female,Urban,Not Admitted,1,0,2,7010,0,Scholarship,0,1,1,Teacher,Bachelor,1,Businesswoman,High School,67,16,0,2,1,Group 1
8876,Biology,Male,Urban,Admitted,0,0,2,5877,1,Family Support,0,0,1,Doctor,High School,0,Engineer,Bachelor,100,23,0,4,1,Group 2
4525,Psychology,Male,Rural,Admitted,0,1,2,4400,0,Family Support,0,1,1,Teacher,High School,1,Artist,Master,104,12,3,3,1,Group 1
7339,Psychology,Male,Rural,Admitted,0,1,3,4568,1,Family Support,0,1,0,Artist,Master,0,Artist,High School,73,15,0,4,0,Group 2
2203,Business Administration,Male,Urban,Not Admitted,0,1,5,3740,0,Scholarship,1,1,0,Teacher,Bachelor,1,Teacher,High School,79,3,4,0,0,Group 1
1404,Computer Science,Female,Urban,Admitted,0,1,1,3699,0,Scholarship,1,1,1,Police Officer,High School,0,Doctor,Bachelor,106,28,4,0,0,Group 2
7715,Biology,Male,Rural,Admitted,0,0,2,3702,0,Family Support,1,1,1,Pilot,Bachelor,1,Police Officer,Master,37,16,2,2,1,Group 1
7191,Computer Science,Female,Rural,Not Admitted,0,0,3,7388,0,Family Support,1,1,0,Chef,High School,1,Doctor,Master,83,16,1,2,1,Group 3
6295,Psychology,Male,Urban,Admitted,1,1,3,3955,0,Family Support,0,0,1,Teacher,Bachelor,1,Engineer,Master,69,0,4,1,0,Group 1
7608,Computer Science,Male,Urban,Admitted,0,1,1,3873,1,Family Support,0,0,1,Police Officer,Bachelor,0,Teacher,Bachelor,76,6,3,2,1,Group 1
6027,Biology,Male,Rural,Not Admitted,1,1,4,5408,0,Scholarship,1,0,1,Chef,Bachelor,0,Nurse,Bachelor,33,21,1,1,0,Group 3
4174,Business Administration,Female,Urban,Admitted,0,1,3,7597,0,Scholarship,1,1,0,Police Officer,High School,0,Businesswoman,Master,109,29,3,4,1,Group 1
7538,Engineering,Male,Urban,Not Admitted,0,0,1,6378,1,Family Support,1,0,1,Artist,High School,1,Nurse,High School,77,22,4,4,0,Group 1
9739,Computer Science,Female,Rural,Not Admitted,1,1,3,4820,0,Scholarship,1,1,1,Businessman,High School,1,Businesswoman,High School,53,22,1,0,0,Group 2
5886,Engineering,Female,Urban,Not Admitted,0,0,1,7744,1,Scholarship,0,1,0,Chef,High School,1,Police Officer,Master,87,20,4,0,1,Group 2
7651,Psychology,Female,Rural,Admitted,1,1,2,7181,1,Family Support,1,1,1,Doctor,Master,0,Police Officer,Bachelor,99,14,0,0,0,Group 2
6315,Business Administration,Male,Urban,Admitted,0,0,4,7391,0,Family Support,0,0,0,Chef,Bachelor,0,Police Officer,Master,101,14,1,2,1,Group 3
1920,Business Administration,Female,Rural,Not Admitted,0,1,3,6242,1,Family Support,1,1,1,Engineer,High School,1,Nurse,Bachelor,80,22,4,1,0,Group 2
1945,Computer Science,Female,Urban,Not Admitted,0,0,3,4379,0,Scholarship,1,0,1,Businessman,High School,1,Artist,Master,110,1,3,4,1,Group 1
3550,Business Administration,Male,Urban,Admitted,0,0,3,3278,0,Scholarship,0,1,0,Engineer,Bachelor,1,Engineer,Master,58,26,1,4,1,Group 2
3766,Computer Science,Male,Urban,Admitted,1,0,5,7347,0,Scholarship,0,0,1,Engineer,Bachelor,1,Librarian,Master,92,28,1,3,1,Group 2
7419,Computer Science,Female,Rural,Admitted,1,0,5,4031,1,Scholarship,1,1,0,Teacher,Bachelor,0,Teacher,High School,99,0,1,4,0,Group 2
6067,Engineering,Female,Urban,Not Admitted,1,0,2,7681,0,Family Support,0,1,0,Lawyer,High School,1,Artist,High School,66,9,2,0,1,Group 1
1790,Business Administration,Male,Urban,Admitted,0,0,3,4343,1,Family Support,1,0,0,Lawyer,Master,1,Artist,Bachelor,44,28,0,2,0,Group 3
4220,Computer Science,Female,Rural,Not Admitted,1,0,4,3604,0,Family Support,0,1,1,Artist,Master,1,Artist,Bachelor,32,28,1,2,1,Group 3
9431,Engineering,Female,Urban,Not Admitted,0,0,5,5655,0,Family Support,0,0,1,Businessman,Master,0,Police Officer,Bachelor,72,20,4,3,0,Group 1
4795,Biology,Female,Rural,Admitted,1,0,1,3591,0,Family Support,0,0,1,Lawyer,Master,0,Artist,High School,104,16,3,4,0,Group 2
4083,Engineering,Male,Rural,Admitted,0,1,1,6954,0,Family Support,0,1,1,Pilot,Bachelor,1,Engineer,High School,90,22,4,2,0,Group 3
3733,Engineering,Female,Rural,Not Admitted,1,1,1,3011,1,Family Support,0,0,1,Doctor,Master,0,Artist,High School,66,17,2,3,1,Group 2
5035,Computer Science,Male,Urban,Not Admitted,1,0,2,3121,0,Scholarship,0,0,1,Police Officer,Master,0,Doctor,Bachelor,89,15,1,3,1,Group 3
4902,Psychology,Male,Rural,Admitted,1,1,3,7520,0,Family Support,0,1,0,Lawyer,Master,0,Librarian,High School,85,4,0,1,0,Group 2
7782,Psychology,Male,Urban,Not Admitted,1,1,3,5276,0,Scholarship,0,1,0,Businessman,Master,1,Teacher,Bachelor,43,11,3,1,0,Group 2
7903,Psychology,Female,Rural,Admitted,0,0,5,5644,0,Scholarship,1,0,0,Engineer,Bachelor,0,Doctor,High School,49,15,2,3,1,Group 1
1604,Engineering,Male,Urban,Admitted,1,0,1,7073,0,Family Support,1,1,1,Doctor,Bachelor,1,Doctor,Master,79,18,1,4,1,Group 3
4990,Computer Science,Female,Rural,Not Admitted,1,1,2,3877,0,Scholarship,1,1,0,Lawyer,High School,1,Artist,Master,46,12,0,4,1,Group 1
7990,Business Administration,Male,Rural,Not Admitted,1,0,4,3785,1,Scholarship,1,1,0,Chef,Bachelor,1,Engineer,Master,32,16,3,2,1,Group 3
2322,Engineering,Female,Urban,Admitted,1,0,3,5076,1,Scholarship,0,1,1,Engineer,Master,1,Librarian,Master,84,9,3,2,1,Group 1
5423,Engineering,Female,Rural,Not Admitted,0,0,3,3100,1,Scholarship,0,0,1,Engineer,High School,0,Nurse,Bachelor,64,18,3,0,1,Group 1
9531,Computer Science,Female,Urban,Not Admitted,0,1,2,3375,0,Family Support,1,1,0,Pilot,High School,0,Engineer,Bachelor,59,19,3,0,0,Group 2
9198,Biology,Male,Rural,Admitted,0,1,5,3645,0,Scholarship,0,1,0,Police Officer,Bachelor,1,Police Officer,High School,69,24,0,0,1,Group 3
3327,Engineering,Female,Urban,Not Admitted,1,1,2,6382,0,Family Support,1,0,0,Pilot,High School,0,Nurse,High School,41,19,1,4,0,Group 1
4870,Biology,Female,Rural,Admitted,1,0,5,6511,1,Scholarship,1,0,0,Teacher,Bachelor,0,Doctor,Bachelor,63,22,1,4,0,Group 1
9489,Biology,Male,Rural,Not Admitted,0,0,3,5740,1,Scholarship,1,0,0,Police Officer,High School,0,Businesswoman,Master,36,5,0,3,0,Group 1
2075,Psychology,Male,Urban,Admitted,0,0,5,6528,0,Family Support,1,0,1,Police Officer,Master,1,Engineer,Master,78,26,3,3,1,Group 1
8851,Computer Science,Female,Rural,Not Admitted,0,0,5,7816,1,Family Support,0,0,0,Artist,Master,1,Doctor,Bachelor,72,0,4,2,0,Group 1
6989,Biology,Male,Urban,Not Admitted,0,0,5,5023,1,Scholarship,0,0,1,Police Officer,Master,1,Teacher,Bachelor,117,4,3,2,0,Group 3
4655,Computer Science,Male,Urban,Not Admitted,0,1,5,7566,0,Family Support,1,0,1,Doctor,High School,1,Nurse,Master,60,20,1,0,1,Group 3
9167,Psychology,Male,Rural,Not Admitted,1,0,1,4952,0,Family Support,0,0,1,Chef,Bachelor,0,Doctor,Master,80,9,0,3,1,Group 3
1931,Computer Science,Female,Rural,Not Admitted,1,1,1,4045,1,Family Support,0,1,0,Artist,High School,0,Businesswoman,Bachelor,95,19,3,3,1,Group 2
2655,Engineering,Male,Rural,Not Admitted,0,0,1,5097,1,Family Support,0,1,1,Teacher,Master,0,Pilot,Master,40,17,0,0,1,Group 1
8465,Biology,Female,Urban,Not Admitted,1,1,1,6822,0,Family Support,1,1,1,Businessman,High School,0,Artist,Bachelor,80,24,3,1,1,Group 2
7770,Computer Science,Male,Urban,Not Admitted,1,0,2,7821,1,Scholarship,1,1,0,Businessman,Master,1,Engineer,Master,37,0,4,4,0,Group 2
3245,Business Administration,Male,Rural,Admitted,0,0,4,6866,1,Family Support,0,0,1,Teacher,Master,0,Librarian,Bachelor,37,13,0,2,0,Group 1
2443,Computer Science,Female,Urban,Not Admitted,0,0,5,6631,0,Scholarship,0,0,0,Pilot,Bachelor,0,Librarian,High School,34,29,4,2,1,Group 1
5210,Biology,Male,Rural,Not Admitted,0,0,2,5014,0,Scholarship,0,0,0,Police Officer,Master,0,Librarian,High School,75,23,0,4,1,Group 2
5095,Psychology,Male,Rural,Not Admitted,0,1,1,5349,1,Scholarship,1,1,0,Doctor,Bachelor,1,Pilot,Master,76,5,3,4,1,Group 1
1254,Psychology,Male,Rural,Not Admitted,1,0,5,6398,1,Family Support,1,0,0,Engineer,High School,1,Librarian,High School,38,11,0,0,0,Group 1
3550,Biology,Male,Urban,Not Admitted,1,1,4,3383,0,Scholarship,1,0,1,Chef,Bachelor,0,Nurse,Master,100,24,4,3,0,Group 2
2082,Engineering,Female,Urban,Admitted,1,1,5,5585,0,Family Support,0,1,0,Doctor,Bachelor,1,Pilot,Master,91,19,1,3,0,Group 2
5989,Engineering,Female,Rural,Admitted,1,1,3,3702,0,Family Support,0,1,1,Police Officer,Master,1,Nurse,Bachelor,119,12,4,4,1,Group 2
9346,Psychology,Female,Urban,Not Admitted,0,0,3,5096,1,Family Support,1,0,1,Doctor,Master,1,Artist,Master,68,24,3,3,1,Group 3
8690,Psychology,Female,Rural,Not Admitted,1,0,2,3318,1,Scholarship,1,1,0,Teacher,Bachelor,0,Nurse,High School,71,2,1,4,0,Group 2
6016,Biology,Female,Rural,Not Admitted,0,1,4,3020,0,Family Support,1,1,1,Artist,Master,0,Engineer,High School,114,27,1,4,1,Group 3
8826,Engineering,Female,Urban,Not Admitted,1,0,2,6504,1,Scholarship,1,1,0,Doctor,High School,1,Nurse,Bachelor,49,3,4,3,1,Group 3
5398,Psychology,Female,Rural,Admitted,1,1,5,3591,1,Family Support,1,0,1,Chef,High School,1,Businesswoman,Bachelor,91,24,1,4,1,Group 3
3483,Engineering,Male,Rural,Not Admitted,0,1,4,7104,0,Scholarship,0,0,1,Teacher,Master,1,Engineer,Bachelor,65,27,3,3,0,Group 3
8727,Psychology,Female,Rural,Admitted,0,0,2,5196,1,Scholarship,1,1,0,Pilot,Bachelor,0,Pilot,High School,99,17,0,0,1,Group 3
3897,Computer Science,Female,Rural,Not Admitted,0,0,5,4460,1,Family Support,0,0,0,Doctor,High School,1,Engineer,Master,45,10,4,4,0,Group 3
6800,Business Administration,Female,Rural,Admitted,1,1,1,5546,1,Family Support,1,1,0,Doctor,Bachelor,1,Doctor,High School,64,17,3,2,0,Group 2
9668,Computer Science,Male,Urban,Admitted,0,1,5,4911,1,Family Support,0,0,1,Pilot,High School,0,Businesswoman,High School,63,26,3,0,0,Group 1
2405,Psychology,Female,Urban,Admitted,1,0,2,6126,0,Scholarship,1,1,1,Engineer,High School,1,Nurse,Bachelor,75,28,0,1,1,Group 1
3164,Business Administration,Female,Rural,Not Admitted,1,0,4,7392,1,Family Support,1,1,1,Teacher,Master,0,Teacher,Master,94,6,4,1,1,Group 3
8379,Business Administration,Female,Urban,Not Admitted,0,0,4,5565,0,Scholarship,0,0,0,Doctor,Master,1,Librarian,Bachelor,54,4,0,4,0,Group 2
9051,Psychology,Male,Rural,Not Admitted,1,1,1,4270,1,Scholarship,1,1,0,Lawyer,Bachelor,1,Librarian,High School,32,16,0,4,0,Group 3
8267,Psychology,Female,Rural,Not Admitted,0,1,2,3281,1,Scholarship,1,0,0,Lawyer,Master,0,Teacher,High School,32,3,4,2,1,Group 3
1468,Engineering,Male,Rural,Not Admitted,0,1,1,5816,0,Family Support,1,0,0,Engineer,Master,0,Engineer,Master,81,2,2,0,1,Group 2
6960,Psychology,Male,Rural,Admitted,1,0,3,7352,1,Family Support,1,1,1,Artist,Master,0,Nurse,Master,98,28,1,0,0,Group 3
6765,Biology,Male,Urban,Admitted,1,1,5,4829,1,Family Support,1,0,0,Pilot,High School,1,Artist,Master,114,16,2,4,1,Group 2
4576,Psychology,Male,Urban,Admitted,1,1,3,3552,1,Family Support,1,1,1,Chef,Bachelor,0,Nurse,High School,34,20,4,0,1,Group 1
6965,Biology,Female,Rural,Not Admitted,0,1,3,6739,1,Scholarship,0,0,1,Lawyer,Bachelor,0,Engineer,High School,47,2,2,2,0,Group 2
4837,Psychology,Male,Urban,Admitted,0,0,1,5964,1,Scholarship,1,0,1,Businessman,Bachelor,0,Doctor,Bachelor,67,3,4,2,1,Group 1
1444,Engineering,Male,Rural,Not Admitted,0,1,1,6467,1,Family Support,1,1,1,Chef,Master,0,Pilot,Master,89,18,2,4,0,Group 2
9850,Biology,Female,Urban,Admitted,1,0,5,5924,1,Family Support,0,1,1,Engineer,Bachelor,0,Librarian,High School,49,17,2,1,1,Group 1
3755,Computer Science,Male,Rural,Not Admitted,0,1,1,5807,0,Scholarship,0,0,0,Engineer,Bachelor,0,Teacher,Master,109,4,3,2,1,Group 2
